RowID,OrderDate,OrderPriority,OrderQuantity,Sales,ShipMode,ShippingCost,CustomerName,CustomerSegment,ProductCategory,ProductContainer,ShipDate
3602,2012-05-12,Low,24,557.23,Regular Air,12.98,Eugene Barchas,Home Office,Office Supplies,Small Box,2012-05-17
3604,2012-03-03,High,7,261.88,Regular Air,1.99,Ann Chong,Corporate,Technology,Small Pack,2012-03-03
3605,2012-03-03,High,15,593.73,Regular Air,13.26,Ann Chong,Corporate,Office Supplies,Small Box,2012-03-04
3641,2010-08-20,High,49,120.77,Regular Air,1.02,Charles McCrossin,Corporate,Office Supplies,Wrap Bag,2010-08-21
3643,2010-06-27,Not Specified,22,795.74,Delivery Truck,19.19,Annie Cyprus,Home Office,Furniture,Jumbo Drum,2010-06-29
3644,2010-06-27,Not Specified,31,251.75,Regular Air,1.99,Annie Cyprus,Home Office,Technology,Small Pack,2010-06-28
3649,2012-10-29,Critical,36,697.41,Regular Air,9.03,Carlos Soltero,Small Business,Office Supplies,Small Box,2012-10-30
3658,2010-01-16,Not Specified,30,4684.9,Delivery Truck,66.27,Doug Bickford,Corporate,Furniture,Jumbo Box,2010-01-19
3666,2012-06-29,Low,6,905.94,Express Air,24.49,Carlos Daly,Home Office,Furniture,Large Box,2012-07-08
3688,2011-08-08,Not Specified,12,270.23,Regular Air,5.47,Fred Wasserman,Home Office,Office Supplies,Small Box,2011-08-10
3689,2011-08-08,Not Specified,20,660.27,Express Air,5.49,Fred Wasserman,Home Office,Office Supplies,Small Box,2011-08-10
3711,2010-02-21,Medium,11,32.4,Regular Air,0.5,Sylvia Foulston,Corporate,Office Supplies,Small Box,2010-02-22
3716,2011-06-20,Medium,26,4688.9485,Regular Air,5.26,Michelle Lonsdale,Corporate,Technology,Small Box,2011-06-22
3719,2009-09-04,Critical,8,50.7,Regular Air,7.78,Sylvia Foulston,Corporate,Office Supplies,Small Box,2009-09-04
3720,2009-09-04,Critical,10,90.06,Express Air,8.99,Sylvia Foulston,Corporate,Technology,Small Pack,2009-09-07
3721,2009-09-04,Critical,22,338.52,Regular Air,8.99,Sylvia Foulston,Corporate,Furniture,Small Pack,2009-09-05
3722,2009-09-04,Critical,48,6109.817,Regular Air,8.08,Sylvia Foulston,Corporate,Technology,Small Box,2009-09-05
3760,2009-06-21,Not Specified,1,34.11,Regular Air,8.99,Charlotte Melton,Home Office,Furniture,Small Pack,2009-06-22
3805,2012-02-08,Critical,48,538.22,Regular Air,6.5,Barry French,Consumer,Technology,Small Box,2012-02-10
3806,2009-03-11,High,11,1064.23,Regular Air,19.99,Heather Kirkland,Home Office,Technology,Small Box,2009-03-14
3807,2009-03-11,High,18,3497.05,Regular Air,19.99,Heather Kirkland,Home Office,Office Supplies,Small Box,2009-03-12
3808,2009-03-11,High,44,774.0525,Express Air,3.3,Heather Kirkland,Home Office,Technology,Small Pack,2009-03-11
3821,2011-06-04,Low,3,74.05,Regular Air,11.17,Henry Goldwyn,Small Business,Furniture,Large Box,2011-06-06
3841,2012-03-02,Low,37,5753.85,Regular Air,13.99,Frank Price,Corporate,Technology,Medium Box,2012-03-11
3860,2011-08-12,Medium,48,18235.47,Delivery Truck,99,Jim Radford,Corporate,Office Supplies,Jumbo Drum,2011-08-14
3861,2011-08-12,Medium,16,2631.107,Regular Air,13.99,Jim Radford,Corporate,Technology,Medium Box,2011-08-14
3863,2009-09-01,Critical,32,209.42,Regular Air,1.72,Ralph Knight,Consumer,Office Supplies,Wrap Bag,2009-09-03
3873,2010-01-26,Critical,32,324.4,Regular Air,4.5,Delfina Latchford,Small Business,Office Supplies,Small Box,2010-01-27
3874,2010-01-26,Critical,19,137.02,Regular Air,6.6,Delfina Latchford,Small Business,Office Supplies,Small Box,2010-01-27
3891,2011-09-02,Critical,1,232.67,Regular Air,15.01,Roy Skaria,Corporate,Office Supplies,Small Box,2011-09-04
3892,2011-09-02,Critical,34,4805.92,Delivery Truck,36.09,Roy Skaria,Corporate,Furniture,Jumbo Box,2011-09-04
3914,2012-02-07,Critical,1,62.26,Regular Air,10.75,Monica Federle,Corporate,Office Supplies,Small Box,2012-02-09
3915,2012-02-07,Critical,47,58.53,Regular Air,0.7,Monica Federle,Corporate,Office Supplies,Wrap Bag,2012-02-10
3929,2011-03-19,Critical,31,157.79,Regular Air,6.07,Charles McCrossin,Corporate,Office Supplies,Small Box,2011-03-21
3936,2011-05-08,Not Specified,19,376.21,Regular Air,5.23,Don Miller,Home Office,Office Supplies,Small Box,2011-05-10
3947,2009-09-25,Critical,37,1601.24,Regular Air,5.1,Jeremy Lonsdale,Corporate,Office Supplies,Medium Box,2009-09-27
3948,2009-09-25,Critical,40,501.31,Regular Air,3.14,Jeremy Lonsdale,Corporate,Office Supplies,Small Pack,2009-09-25
3952,2012-07-09,Not Specified,2,24.96,Regular Air,2.99,Grant Carroll,Corporate,Office Supplies,Small Box,2012-07-11
3963,2010-01-14,High,31,166.76,Regular Air,4.75,Carl Ludwig,Corporate,Office Supplies,Small Box,2010-01-15
3992,2009-08-26,High,2,811.13,Regular Air,11.37,Carlos Daly,Corporate,Office Supplies,Small Box,2009-08-27
4017,2009-10-08,Critical,15,822.8425,Regular Air,5.92,Ralph Knight,Consumer,Technology,Small Box,2009-10-09
4050,2011-11-10,High,35,3310.9455,Regular Air,2.5,Cindy Schnelling,Corporate,Technology,Small Box,2011-11-13
4051,2012-04-15,High,10,55.02,Regular Air,5.14,Claudia Miner,Small Business,Technology,Small Pack,2012-04-15
4075,2012-01-02,Medium,10,192.58,Regular Air,4.1,Roy Skaria,Corporate,Office Supplies,Wrap Bag,2012-01-03
4082,2011-03-08,Not Specified,40,291.67,Regular Air,2.99,Delfina Latchford,Small Business,Office Supplies,Small Box,2011-03-09
4118,2009-07-02,High,50,281.39,Regular Air,5.01,Edward Hooks,Consumer,Office Supplies,Small Box,2009-07-04
4119,2009-07-02,High,49,12593.91,Delivery Truck,28.06,Edward Hooks,Consumer,Technology,Jumbo Drum,2009-07-04
4164,2011-04-15,Critical,22,6123.94,Delivery Truck,41.91,Don Miller,Home Office,Furniture,Jumbo Box,2011-04-17
4193,2011-11-25,High,49,19325.2,Regular Air,19.99,Grant Carroll,Small Business,Office Supplies,Small Box,2011-11-26
4194,2011-11-25,High,48,8380.22,Delivery Truck,35.02,Grant Carroll,Small Business,Furniture,Jumbo Box,2011-11-26
4202,2012-04-25,Critical,11,35.17,Regular Air,0.99,Brad Eason,Small Business,Office Supplies,Small Box,2012-04-26
4305,2011-03-26,Medium,35,17387.65,Regular Air,24.49,Charles McCrossin,Corporate,Technology,Large Box,2011-03-27
4306,2011-03-26,Medium,44,6040.22,Regular Air,35,Charles McCrossin,Corporate,Office Supplies,Large Box,2011-03-28
4346,2010-07-14,Low,17,691.59,Regular Air,2.99,Charles McCrossin,Corporate,Office Supplies,Small Box,2010-07-18
4347,2010-07-14,Low,45,345.2,Regular Air,0.49,Charles McCrossin,Corporate,Office Supplies,Small Box,2010-07-18
4362,2010-10-23,Not Specified,36,1955.0765,Regular Air,3.9,Bryan Mills,Small Business,Technology,Small Box,2010-10-25
4369,2009-08-24,Not Specified,27,217.93,Regular Air,5.83,Monica Federle,Corporate,Office Supplies,Wrap Bag,2009-08-26
4372,2011-06-09,Low,6,254.76,Regular Air,14.45,Michelle Lonsdale,Home Office,Furniture,Large Box,2011-06-13
4390,2012-11-23,Medium,21,6806.66,Delivery Truck,87.01,Michelle Lonsdale,Corporate,Furniture,Jumbo Drum,2012-11-24
4391,2012-11-23,Medium,3,891.61,Delivery Truck,48.8,Michelle Lonsdale,Corporate,Furniture,Jumbo Drum,2012-11-25
4392,2012-11-23,Medium,5,165.04,Regular Air,8.65,Michelle Lonsdale,Corporate,Technology,Small Box,2012-11-25
4401,2009-05-01,Not Specified,2,789.01,Regular Air,11.37,Beth Thompson,Corporate,Office Supplies,Small Box,2009-05-01
4404,2012-05-11,Critical,4,97.57,Regular Air,14.87,Cindy Schnelling,Corporate,Furniture,Large Box,2012-05-12
4405,2012-05-11,Critical,31,110.32,Regular Air,1.32,Cindy Schnelling,Corporate,Office Supplies,Wrap Bag,2012-05-13
4411,2010-10-15,Critical,26,321.68,Regular Air,4.98,Nicole Hansen,Small Business,Office Supplies,Small Box,2010-10-17
4412,2010-10-15,Critical,34,971.95,Express Air,6.64,Nicole Hansen,Small Business,Office Supplies,Small Box,2010-10-18
4413,2010-10-15,Critical,23,2149.03,Regular Air,19.99,Nicole Hansen,Small Business,Office Supplies,Small Box,2010-10-16
4429,2011-07-23,Low,12,3671.3,Regular Air,24.49,Cari Schnelling,Home Office,Office Supplies,Large Box,2011-07-28
4430,2011-07-23,Low,42,1763.6,Regular Air,1.99,Cari Schnelling,Home Office,Technology,Small Pack,2011-07-23
4437,2011-07-11,Critical,14,403.17,Regular Air,1.49,Roy Skaria,Corporate,Office Supplies,Small Box,2011-07-11
4446,2012-09-16,Critical,15,89.97,Regular Air,1.46,Susan Vittorini,Corporate,Office Supplies,Wrap Bag,2012-09-19
4447,2012-09-16,Critical,28,456.91,Express Air,17.78,Susan Vittorini,Corporate,Office Supplies,Small Box,2012-09-18
4459,2009-01-16,Medium,46,249.02,Regular Air,8.49,Sylvia Foulston,Corporate,Office Supplies,Small Box,2009-01-17
4460,2009-01-16,Medium,41,78.49,Regular Air,0.75,Sylvia Foulston,Corporate,Office Supplies,Wrap Bag,2009-01-17
4524,2010-10-20,Low,4,40.72,Express Air,6.93,Chad Cunningham,Small Business,Office Supplies,Small Box,2010-10-22
4525,2010-10-20,Low,27,113.3,Regular Air,0.99,Chad Cunningham,Small Business,Office Supplies,Wrap Bag,2010-10-25
4532,2010-08-30,High,8,1219.19,Regular Air,13.99,Carlos Daly,Corporate,Technology,Medium Box,2010-08-30
4533,2010-08-30,High,15,28.68,Regular Air,0.7,Carlos Daly,Corporate,Office Supplies,Wrap Bag,2010-08-31
4599,2010-05-07,Critical,19,3548.67,Regular Air,0.99,Grant Carroll,Corporate,Office Supplies,Small Box,2010-05-09
4607,2011-06-21,Critical,8,178.78,Regular Air,8.99,Julia West,Home Office,Furniture,Small Pack,2011-06-22
4651,2010-11-24,Medium,41,6045.98,Delivery Truck,66.27,Roy Skaria,Corporate,Furniture,Jumbo Box,2010-11-26
4656,2012-04-27,Medium,3,56.695,Regular Air,0.99,Cindy Schnelling,Corporate,Technology,Wrap Bag,2012-04-29
4659,2012-08-28,Low,24,1350.531,Regular Air,5.26,Don Jones,Corporate,Technology,Small Box,2012-08-30
4687,2011-07-31,High,20,100.4,Regular Air,2.04,Beth Thompson,Corporate,Office Supplies,Wrap Bag,2011-08-02
4688,2011-07-31,High,19,327.15,Regular Air,3.26,Beth Thompson,Corporate,Office Supplies,Small Pack,2011-08-01
4691,2012-10-06,Medium,11,30.51,Regular Air,2.4,Alan Barnes,Corporate,Office Supplies,Wrap Bag,2012-10-07
4692,2012-10-06,Medium,8,127.8,Regular Air,7.51,Alan Barnes,Corporate,Office Supplies,Small Box,2012-10-08
4738,2010-02-06,Not Specified,4,242.36,Regular Air,1.99,Carl Ludwig,Corporate,Technology,Small Pack,2010-02-07
4739,2010-02-06,Not Specified,25,802.19,Regular Air,6.64,Carl Ludwig,Corporate,Office Supplies,Small Box,2010-02-07
4740,2010-02-06,Not Specified,4,63.52,Express Air,4.81,Carl Ludwig,Corporate,Office Supplies,Small Box,2010-02-08
4746,2011-10-17,Not Specified,13,371.94,Regular Air,4.86,Jamie Kunitz,Corporate,Office Supplies,Wrap Bag,2011-10-18
4763,2009-08-20,Not Specified,31,349.43,Regular Air,7.19,Heather Kirkland,Home Office,Office Supplies,Small Box,2009-08-23
4764,2009-08-20,Not Specified,3,58.33,Regular Air,11.25,Heather Kirkland,Home Office,Office Supplies,Small Box,2009-08-21
4765,2009-08-20,Not Specified,47,10377.22,Delivery Truck,28.66,Heather Kirkland,Home Office,Office Supplies,Jumbo Drum,2009-08-22
4772,2010-06-14,Critical,14,140.66,Regular Air,4.39,Doug Bickford,Corporate,Office Supplies,Wrap Bag,2010-06-17
4773,2010-06-14,Critical,5,42.89,Regular Air,8.37,Doug Bickford,Corporate,Office Supplies,Small Pack,2010-06-15
4774,2010-06-14,Critical,48,226.5,Regular Air,4.62,Doug Bickford,Corporate,Technology,Small Pack,2010-06-16
4775,2010-06-14,Critical,13,438.93,Express Air,5.5,Doug Bickford,Corporate,Technology,Small Box,2010-06-16
4777,2010-02-27,Not Specified,31,15251.5,Delivery Truck,69.3,Carlos Daly,Home Office,Technology,Jumbo Drum,2010-02-27
4803,2009-08-15,High,13,34.42,Regular Air,0.5,Toby Braunhardt,Corporate,Office Supplies,Small Box,2009-08-18
4804,2009-08-15,High,26,172.76,Regular Air,0.49,Toby Braunhardt,Corporate,Office Supplies,Small Box,2009-08-16
4805,2009-08-15,High,50,853.162,Regular Air,2.5,Toby Braunhardt,Corporate,Technology,Wrap Bag,2009-08-16
4812,2011-05-14,High,6,35.65,Regular Air,2.99,Cari Schnelling,Home Office,Office Supplies,Small Box,2011-05-15
4820,2010-10-07,Critical,49,199.86,Regular Air,6.89,Thomas Seio,Home Office,Office Supplies,Small Box,2010-10-08
4821,2010-10-07,Critical,18,1888.02,Regular Air,19.99,Thomas Seio,Home Office,Technology,Small Box,2010-10-08
4822,2010-10-07,Critical,27,322.69,Regular Air,6.97,Thomas Seio,Home Office,Office Supplies,Small Box,2010-10-09
4864,2009-10-23,Not Specified,5,22.06,Regular Air,6.27,Brendan Dodson,Corporate,Office Supplies,Small Box,2009-10-24
4865,2009-10-23,Not Specified,19,12616.2,Regular Air,24.49,Brendan Dodson,Corporate,Technology,Large Box,2009-10-25
4929,2010-06-09,Medium,31,148.17,Regular Air,0.7,Charlotte Melton,Home Office,Office Supplies,Wrap Bag,2010-06-11
4957,2011-01-10,Not Specified,39,217.25,Regular Air,1.2,Beth Thompson,Corporate,Office Supplies,Wrap Bag,2011-01-10
4958,2011-01-10,Not Specified,28,5993.74,Delivery Truck,69.64,Beth Thompson,Corporate,Furniture,Jumbo Box,2011-01-12
5031,2009-01-30,Critical,23,361.65,Express Air,8.99,Eugene Barchas,Corporate,Technology,Small Pack,2009-01-30
5048,2011-03-28,Low,45,1038.82,Regular Air,15.1,Michelle Lonsdale,Home Office,Office Supplies,Small Box,2011-03-30
5049,2011-03-28,Low,47,564.39,Regular Air,4.98,Michelle Lonsdale,Home Office,Office Supplies,Small Box,2011-04-01
5074,2010-11-22,Low,6,826.9735,Regular Air,8.99,Grant Carroll,Corporate,Technology,Small Box,2010-11-22
5075,2011-05-30,Not Specified,33,999.226,Regular Air,3.3,Beth Paige,Consumer,Technology,Small Pack,2011-05-31
5138,2012-05-13,High,24,2298.32,Regular Air,19.99,Dorothy Wardle,Corporate,Technology,Small Box,2012-05-14
5139,2010-06-08,Medium,24,1168.15,Express Air,35,Muhammed MacIntyre,Small Business,Office Supplies,Large Box,2010-06-09
5154,2009-11-29,Medium,47,181.78,Regular Air,0.71,Charlotte Melton,Home Office,Office Supplies,Wrap Bag,2009-11-30
5236,2012-09-01,High,46,1184.32,Regular Air,5.89,Muhammed MacIntyre,Small Business,Technology,Small Box,2012-09-01
5275,2010-02-26,Medium,3,71.94,Regular Air,5.99,Claudia Miner,Small Business,Technology,Small Box,2010-02-28
5276,2010-02-26,Medium,10,550.61,Express Air,13.88,Claudia Miner,Small Business,Office Supplies,Small Box,2010-02-27
5277,2010-02-26,Medium,18,1373.11,Regular Air,35,Claudia Miner,Small Business,Office Supplies,Large Box,2010-02-28
5286,2012-05-21,Medium,32,368.18,Regular Air,4.81,Brendan Dodson,Corporate,Office Supplies,Small Box,2012-05-22
5312,2009-11-08,Not Specified,16,224.47,Regular Air,7.59,Dorothy Wardle,Corporate,Office Supplies,Small Pack,2009-11-09
5325,2010-08-27,Medium,1,104.85,Regular Air,52.2,Mike Pelletier,Corporate,Furniture,Medium Box,2010-08-29
5472,2012-08-17,High,47,256,Regular Air,5.66,Edward Hooks,Consumer,Office Supplies,Small Box,2012-08-18
5473,2012-08-17,High,20,6067.76,Delivery Truck,54.12,Edward Hooks,Consumer,Furniture,Jumbo Box,2012-08-18
5559,2012-11-09,High,29,2754.93,Regular Air,39.61,Jamie Kunitz,Corporate,Furniture,Medium Box,2012-11-10
5560,2012-11-09,High,15,19417.55,Regular Air,19.99,Jamie Kunitz,Corporate,Office Supplies,Small Box,2012-11-11
5569,2011-06-02,Critical,40,4842.21,Delivery Truck,70.2,Julia West,Home Office,Furniture,Jumbo Drum,2011-06-02
5598,2011-08-10,High,31,615.58,Regular Air,5.23,Jeremy Lonsdale,Corporate,Office Supplies,Small Box,2011-08-13
5599,2011-08-10,High,41,8387.1,Regular Air,18.06,Jeremy Lonsdale,Corporate,Furniture,Large Box,2011-08-11
5600,2011-08-10,High,6,126.02,Regular Air,6.67,Jeremy Lonsdale,Corporate,Furniture,Small Pack,2011-08-11
5601,2011-08-10,High,30,68.14,Regular Air,0.78,Jeremy Lonsdale,Corporate,Office Supplies,Wrap Bag,2011-08-12
5628,2009-02-27,Low,14,71.47,Regular Air,4.62,Cindy Schnelling,Corporate,Technology,Small Pack,2009-03-06
5659,2010-06-07,Not Specified,10,568.3355,Regular Air,8.99,Heather Kirkland,Home Office,Technology,Small Box,2010-06-08
5662,2012-02-17,Low,38,2157.3085,Regular Air,5.31,Alan Barnes,Corporate,Technology,Small Box,2012-02-19
5675,2012-02-23,Low,26,1363,Delivery Truck,14.19,Hunter Glantz,Corporate,Furniture,Jumbo Drum,2012-02-29
5676,2012-02-23,Low,36,4698.5,Delivery Truck,51.94,Hunter Glantz,Corporate,Furniture,Jumbo Box,2012-02-29
5677,2012-02-23,Low,16,347.47,Regular Air,15.1,Hunter Glantz,Corporate,Office Supplies,Small Box,2012-03-02
5681,2009-10-15,Critical,23,1404.22,Regular Air,14.48,Julia West,Consumer,Furniture,Small Box,2009-10-16
5719,2009-03-13,Critical,3,17.52,Regular Air,5.04,Carlos Daly,Home Office,Office Supplies,Small Box,2009-03-14
5746,2010-03-12,Medium,36,4273.8,Delivery Truck,70.2,Barry French,Consumer,Furniture,Jumbo Drum,2010-03-14
5764,2009-07-07,Low,25,192.18,Regular Air,6.05,Susan Vittorini,Home Office,Office Supplies,Small Box,2009-07-09
5790,2012-11-21,Low,22,483.96,Regular Air,8.99,Carl Jackson,Home Office,Office Supplies,Small Pack,2012-11-23
5791,2012-11-21,Low,10,308.363,Regular Air,0.99,Carl Jackson,Home Office,Technology,Small Pack,2012-11-28
5792,2012-11-21,Low,26,1911.4035,Regular Air,1.25,Carl Jackson,Home Office,Technology,Small Pack,2012-11-28
5802,2009-03-02,Medium,29,862.2,Regular Air,4,Alan Barnes,Corporate,Technology,Small Box,2009-03-03
5805,2011-09-22,High,7,120.03,Regular Air,11.25,Charlotte Melton,Home Office,Office Supplies,Small Box,2011-09-24
5835,2011-07-21,Not Specified,1,18.92,Regular Air,7.19,Beth Thompson,Corporate,Office Supplies,Small Box,2011-07-23
5877,2009-07-13,Not Specified,45,237.28,Express Air,49,Bryan Mills,Small Business,Office Supplies,Large Box,2009-07-15
5944,2010-03-29,High,5,324.55,Regular Air,0.99,Alan Barnes,Corporate,Office Supplies,Small Box,2010-03-29
5945,2010-03-29,High,31,8901.78,Regular Air,24.49,Alan Barnes,Corporate,Furniture,Large Box,2010-04-01
6007,2010-02-06,Low,15,1062.959,Express Air,2.5,Beth Paige,Consumer,Technology,Small Box,2010-02-08
6009,2012-09-12,Low,35,7468.86,Delivery Truck,23.76,Mike Pelletier,Small Business,Furniture,Jumbo Drum,2012-09-19
6029,2010-12-22,Not Specified,12,710.328,Regular Air,5.31,Delfina Latchford,Small Business,Technology,Small Box,2010-12-24
6067,2009-05-30,Critical,4,3510.82,Regular Air,19.99,Susan Vittorini,Home Office,Office Supplies,Small Box,2009-06-01
6082,2012-12-21,Critical,19,281.84,Regular Air,8.4,Dorothy Wardle,Corporate,Office Supplies,Small Box,2012-12-22
6083,2012-12-21,Critical,25,509.52,Regular Air,6.5,Dorothy Wardle,Corporate,Technology,Small Box,2012-12-22
6084,2012-12-21,Critical,10,97.02,Regular Air,1.99,Dorothy Wardle,Corporate,Technology,Small Pack,2012-12-22
6097,2012-02-14,Not Specified,32,225.16,Regular Air,5.2,Susan Vittorini,Home Office,Office Supplies,Small Box,2012-02-16
6103,2010-07-03,Not Specified,20,205.33,Regular Air,6.02,Jamie Kunitz,Corporate,Furniture,Medium Box,2010-07-05
6105,2011-05-16,Critical,17,1368.14,Express Air,19.95,Fred Wasserman,Home Office,Office Supplies,Large Box,2011-05-18
6118,2010-03-07,Medium,42,2475.83,Regular Air,3.99,Doug Bickford,Corporate,Office Supplies,Small Box,2010-03-10
6119,2009-04-27,Not Specified,40,2205.7585,Regular Air,8.99,Fred Wasserman,Home Office,Technology,Small Box,2009-04-28
6125,2012-04-07,High,21,524.2,Regular Air,6.71,Susan Vittorini,Corporate,Office Supplies,Small Box,2012-04-10
6129,2010-12-31,Medium,39,6553.45,Regular Air,19.99,Doug Bickford,Small Business,Office Supplies,Small Box,2011-01-02
6176,2010-02-02,Not Specified,45,497.14,Regular Air,1.39,Claudia Miner,Small Business,Office Supplies,Small Box,2010-02-02
6177,2010-02-02,Not Specified,21,917.39,Express Air,2.99,Claudia Miner,Small Business,Office Supplies,Small Box,2010-02-03
6226,2012-04-15,Not Specified,19,110.67,Regular Air,4.92,Frank Price,Corporate,Office Supplies,Small Box,2012-04-16
6227,2012-04-15,Not Specified,20,1163.123,Regular Air,8.99,Frank Price,Corporate,Technology,Small Box,2012-04-16
6290,2010-05-19,High,48,224.58,Regular Air,5.42,Dorothy Wardle,Corporate,Office Supplies,Small Box,2010-05-20
6291,2010-05-19,High,34,365.77,Regular Air,1.39,Dorothy Wardle,Corporate,Office Supplies,Small Box,2010-05-20
6292,2010-05-19,High,34,16073.03,Delivery Truck,14.7,Dorothy Wardle,Corporate,Technology,Jumbo Drum,2010-05-20
6319,2009-07-27,Not Specified,15,30.68,Regular Air,4.08,Allen Rosenblatt,Small Business,Furniture,Small Pack,2009-07-28
6324,2009-03-31,Not Specified,1,54.077,Express Air,5,Dorothy Wardle,Corporate,Technology,Small Pack,2009-04-02
6330,2012-06-11,Critical,27,899.97,Express Air,19.99,Julia West,Consumer,Furniture,Small Box,2012-06-13
6372,2010-09-01,Not Specified,40,6789.9275,Regular Air,4.2,Ralph Knight,Consumer,Technology,Small Box,2010-09-02
6402,2012-08-09,Critical,5,748.29,Delivery Truck,28.63,Michelle Lonsdale,Corporate,Furniture,Jumbo Drum,2012-08-11
6439,2010-05-07,High,37,2522.21,Regular Air,14.48,Charlotte Melton,Home Office,Furniture,Small Box,2010-05-09
6440,2010-05-07,High,28,4181.82,Regular Air,13.99,Charlotte Melton,Home Office,Technology,Medium Box,2010-05-08
