id,OrderDate,OrderPriority,OrderQuantity,Sales,ShipMode,ShippingCost,CustomerName,CustomerSegment,ProductCategory,ProductContainer,ShipDate
3602,5/12/2012,Low,24,557.23,Regular Air,12.98,Eugene Barchas,Home Office,Office Supplies,Small Box,5/17/2012
3604,3/3/2012,High,7,261.88,Regular Air,1.99,Ann Chong,Corporate,Technology,Small Pack,3/3/2012
3605,3/3/2012,High,15,593.73,Regular Air,13.26,Ann Chong,Corporate,Office Supplies,Small Box,3/4/2012
3641,8/20/2010,High,49,120.77,Regular Air,1.02,Charles McCrossin,Corporate,Office Supplies,Wrap Bag,8/21/2010
3643,6/27/2010,Not Specified,22,795.74,Delivery Truck,19.19,Annie Cyprus,Home Office,Furniture,Jumbo Drum,6/29/2010
3644,6/27/2010,Not Specified,31,251.75,Regular Air,1.99,Annie Cyprus,Home Office,Technology,Small Pack,6/28/2010
3649,10/29/2012,Critical,36,697.41,Regular Air,9.03,Carlos Soltero,Small Business,Office Supplies,Small Box,10/30/2012
3658,1/16/2010,Not Specified,30,4684.9,Delivery Truck,66.27,Doug Bickford,Corporate,Furniture,Jumbo Box,1/19/2010
3666,6/29/2012,Low,6,905.94,Express Air,24.49,Carlos Daly,Home Office,Furniture,Large Box,7/8/2012
3688,8/8/2011,Not Specified,12,270.23,Regular Air,5.47,Fred Wasserman,Home Office,Office Supplies,Small Box,8/10/2011
3689,8/8/2011,Not Specified,20,660.27,Express Air,5.49,Fred Wasserman,Home Office,Office Supplies,Small Box,8/10/2011
3711,2/21/2010,Medium,11,32.4,Regular Air,0.5,Sylvia Foulston,Corporate,Office Supplies,Small Box,2/22/2010
3716,6/20/2011,Medium,26,4688.9485,Regular Air,5.26,Michelle Lonsdale,Corporate,Technology,Small Box,6/22/2011
3719,9/4/2009,Critical,8,50.7,Regular Air,7.78,Sylvia Foulston,Corporate,Office Supplies,Small Box,9/4/2009
3720,9/4/2009,Critical,10,90.06,Express Air,8.99,Sylvia Foulston,Corporate,Technology,Small Pack,9/7/2009
3721,9/4/2009,Critical,22,338.52,Regular Air,8.99,Sylvia Foulston,Corporate,Furniture,Small Pack,9/5/2009
3722,9/4/2009,Critical,48,6109.817,Regular Air,8.08,Sylvia Foulston,Corporate,Technology,Small Box,9/5/2009
3760,6/21/2009,Not Specified,1,34.11,Regular Air,8.99,Charlotte Melton,Home Office,Furniture,Small Pack,6/22/2009
3805,2/8/2012,Critical,48,538.22,Regular Air,6.5,Barry French,Consumer,Technology,Small Box,2/10/2012
3806,3/11/2009,High,11,1064.23,Regular Air,19.99,Heather Kirkland,Home Office,Technology,Small Box,3/14/2009
3807,3/11/2009,High,18,3497.05,Regular Air,19.99,Heather Kirkland,Home Office,Office Supplies,Small Box,3/12/2009
3808,3/11/2009,High,44,774.0525,Express Air,3.3,Heather Kirkland,Home Office,Technology,Small Pack,3/11/2009
3821,6/4/2011,Low,3,74.05,Regular Air,11.17,Henry Goldwyn,Small Business,Furniture,Large Box,6/6/2011
3841,3/2/2012,Low,37,5753.85,Regular Air,13.99,Frank Price,Corporate,Technology,Medium Box,3/11/2012
3860,8/12/2011,Medium,48,18235.47,Delivery Truck,99,Jim Radford,Corporate,Office Supplies,Jumbo Drum,8/14/2011
3861,8/12/2011,Medium,16,2631.107,Regular Air,13.99,Jim Radford,Corporate,Technology,Medium Box,8/14/2011
3863,9/1/2009,Critical,32,209.42,Regular Air,1.72,Ralph Knight,Consumer,Office Supplies,Wrap Bag,9/3/2009
3873,1/26/2010,Critical,32,324.4,Regular Air,4.5,Delfina Latchford,Small Business,Office Supplies,Small Box,1/27/2010
3874,1/26/2010,Critical,19,137.02,Regular Air,6.6,Delfina Latchford,Small Business,Office Supplies,Small Box,1/27/2010
3891,9/2/2011,Critical,1,232.67,Regular Air,15.01,Roy Skaria,Corporate,Office Supplies,Small Box,9/4/2011
3892,9/2/2011,Critical,34,4805.92,Delivery Truck,36.09,Roy Skaria,Corporate,Furniture,Jumbo Box,9/4/2011
3914,2/7/2012,Critical,1,62.26,Regular Air,10.75,Monica Federle,Corporate,Office Supplies,Small Box,2/9/2012
3915,2/7/2012,Critical,47,58.53,Regular Air,0.7,Monica Federle,Corporate,Office Supplies,Wrap Bag,2/10/2012
3929,3/19/2011,Critical,31,157.79,Regular Air,6.07,Charles McCrossin,Corporate,Office Supplies,Small Box,3/21/2011
3936,5/8/2011,Not Specified,19,376.21,Regular Air,5.23,Don Miller,Home Office,Office Supplies,Small Box,5/10/2011
3947,9/25/2009,Critical,37,1601.24,Regular Air,5.1,Jeremy Lonsdale,Corporate,Office Supplies,Medium Box,9/27/2009
3948,9/25/2009,Critical,40,501.31,Regular Air,3.14,Jeremy Lonsdale,Corporate,Office Supplies,Small Pack,9/25/2009
3952,7/9/2012,Not Specified,2,24.96,Regular Air,2.99,Grant Carroll,Corporate,Office Supplies,Small Box,7/11/2012
3963,1/14/2010,High,31,166.76,Regular Air,4.75,Carl Ludwig,Corporate,Office Supplies,Small Box,1/15/2010
3992,8/26/2009,High,2,811.13,Regular Air,11.37,Carlos Daly,Corporate,Office Supplies,Small Box,8/27/2009
4017,10/8/2009,Critical,15,822.8425,Regular Air,5.92,Ralph Knight,Consumer,Technology,Small Box,10/9/2009
4050,11/10/2011,High,35,3310.9455,Regular Air,2.5,Cindy Schnelling,Corporate,Technology,Small Box,11/13/2011
4051,4/15/2012,High,10,55.02,Regular Air,5.14,Claudia Miner,Small Business,Technology,Small Pack,4/15/2012
4075,1/2/2012,Medium,10,192.58,Regular Air,4.1,Roy Skaria,Corporate,Office Supplies,Wrap Bag,1/3/2012
4082,3/8/2011,Not Specified,40,291.67,Regular Air,2.99,Delfina Latchford,Small Business,Office Supplies,Small Box,3/9/2011
4118,7/2/2009,High,50,281.39,Regular Air,5.01,Edward Hooks,Consumer,Office Supplies,Small Box,7/4/2009
4119,7/2/2009,High,49,12593.91,Delivery Truck,28.06,Edward Hooks,Consumer,Technology,Jumbo Drum,7/4/2009
4164,4/15/2011,Critical,22,6123.94,Delivery Truck,41.91,Don Miller,Home Office,Furniture,Jumbo Box,4/17/2011
4193,11/25/2011,High,49,19325.2,Regular Air,19.99,Grant Carroll,Small Business,Office Supplies,Small Box,11/26/2011
4194,11/25/2011,High,48,8380.22,Delivery Truck,35.02,Grant Carroll,Small Business,Furniture,Jumbo Box,11/26/2011
4202,4/25/2012,Critical,11,35.17,Regular Air,0.99,Brad Eason,Small Business,Office Supplies,Small Box,4/26/2012
4305,3/26/2011,Medium,35,17387.65,Regular Air,24.49,Charles McCrossin,Corporate,Technology,Large Box,3/27/2011
4306,3/26/2011,Medium,44,6040.22,Regular Air,35,Charles McCrossin,Corporate,Office Supplies,Large Box,3/28/2011
4346,7/14/2010,Low,17,691.59,Regular Air,2.99,Charles McCrossin,Corporate,Office Supplies,Small Box,7/18/2010
4347,7/14/2010,Low,45,345.2,Regular Air,0.49,Charles McCrossin,Corporate,Office Supplies,Small Box,7/18/2010
4362,10/23/2010,Not Specified,36,1955.0765,Regular Air,3.9,Bryan Mills,Small Business,Technology,Small Box,10/25/2010
4369,8/24/2009,Not Specified,27,217.93,Regular Air,5.83,Monica Federle,Corporate,Office Supplies,Wrap Bag,8/26/2009
4372,6/9/2011,Low,6,254.76,Regular Air,14.45,Michelle Lonsdale,Home Office,Furniture,Large Box,6/13/2011
4390,11/23/2012,Medium,21,6806.66,Delivery Truck,87.01,Michelle Lonsdale,Corporate,Furniture,Jumbo Drum,11/24/2012
4391,11/23/2012,Medium,3,891.61,Delivery Truck,48.8,Michelle Lonsdale,Corporate,Furniture,Jumbo Drum,11/25/2012
4392,11/23/2012,Medium,5,165.04,Regular Air,8.65,Michelle Lonsdale,Corporate,Technology,Small Box,11/25/2012
4401,5/1/2009,Not Specified,2,789.01,Regular Air,11.37,Beth Thompson,Corporate,Office Supplies,Small Box,5/1/2009
4404,5/11/2012,Critical,4,97.57,Regular Air,14.87,Cindy Schnelling,Corporate,Furniture,Large Box,5/12/2012
4405,5/11/2012,Critical,31,110.32,Regular Air,1.32,Cindy Schnelling,Corporate,Office Supplies,Wrap Bag,5/13/2012
4411,10/15/2010,Critical,26,321.68,Regular Air,4.98,Nicole Hansen,Small Business,Office Supplies,Small Box,10/17/2010
4412,10/15/2010,Critical,34,971.95,Express Air,6.64,Nicole Hansen,Small Business,Office Supplies,Small Box,10/18/2010
4413,10/15/2010,Critical,23,2149.03,Regular Air,19.99,Nicole Hansen,Small Business,Office Supplies,Small Box,10/16/2010
4429,7/23/2011,Low,12,3671.3,Regular Air,24.49,Cari Schnelling,Home Office,Office Supplies,Large Box,7/28/2011
4430,7/23/2011,Low,42,1763.6,Regular Air,1.99,Cari Schnelling,Home Office,Technology,Small Pack,7/23/2011
4437,7/11/2011,Critical,14,403.17,Regular Air,1.49,Roy Skaria,Corporate,Office Supplies,Small Box,7/11/2011
4446,9/16/2012,Critical,15,89.97,Regular Air,1.46,Susan Vittorini,Corporate,Office Supplies,Wrap Bag,9/19/2012
4447,9/16/2012,Critical,28,456.91,Express Air,17.78,Susan Vittorini,Corporate,Office Supplies,Small Box,9/18/2012
4459,1/16/2009,Medium,46,249.02,Regular Air,8.49,Sylvia Foulston,Corporate,Office Supplies,Small Box,1/17/2009
4460,1/16/2009,Medium,41,78.49,Regular Air,0.75,Sylvia Foulston,Corporate,Office Supplies,Wrap Bag,1/17/2009
4524,10/20/2010,Low,4,40.72,Express Air,6.93,Chad Cunningham,Small Business,Office Supplies,Small Box,10/22/2010
4525,10/20/2010,Low,27,113.3,Regular Air,0.99,Chad Cunningham,Small Business,Office Supplies,Wrap Bag,10/25/2010
4532,8/30/2010,High,8,1219.19,Regular Air,13.99,Carlos Daly,Corporate,Technology,Medium Box,8/30/2010
4533,8/30/2010,High,15,28.68,Regular Air,0.7,Carlos Daly,Corporate,Office Supplies,Wrap Bag,8/31/2010
4599,5/7/2010,Critical,19,3548.67,Regular Air,0.99,Grant Carroll,Corporate,Office Supplies,Small Box,5/9/2010
4607,6/21/2011,Critical,8,178.78,Regular Air,8.99,Julia West,Home Office,Furniture,Small Pack,6/22/2011
4651,11/24/2010,Medium,41,6045.98,Delivery Truck,66.27,Roy Skaria,Corporate,Furniture,Jumbo Box,11/26/2010
4656,4/27/2012,Medium,3,56.695,Regular Air,0.99,Cindy Schnelling,Corporate,Technology,Wrap Bag,4/29/2012
4659,8/28/2012,Low,24,1350.531,Regular Air,5.26,Don Jones,Corporate,Technology,Small Box,8/30/2012
4687,7/31/2011,High,20,100.4,Regular Air,2.04,Beth Thompson,Corporate,Office Supplies,Wrap Bag,8/2/2011
4688,7/31/2011,High,19,327.15,Regular Air,3.26,Beth Thompson,Corporate,Office Supplies,Small Pack,8/1/2011
4691,10/6/2012,Medium,11,30.51,Regular Air,2.4,Alan Barnes,Corporate,Office Supplies,Wrap Bag,10/7/2012
4692,10/6/2012,Medium,8,127.8,Regular Air,7.51,Alan Barnes,Corporate,Office Supplies,Small Box,10/8/2012
4738,2/6/2010,Not Specified,4,242.36,Regular Air,1.99,Carl Ludwig,Corporate,Technology,Small Pack,2/7/2010
4739,2/6/2010,Not Specified,25,802.19,Regular Air,6.64,Carl Ludwig,Corporate,Office Supplies,Small Box,2/7/2010
4740,2/6/2010,Not Specified,4,63.52,Express Air,4.81,Carl Ludwig,Corporate,Office Supplies,Small Box,2/8/2010
4746,10/17/2011,Not Specified,13,371.94,Regular Air,4.86,Jamie Kunitz,Corporate,Office Supplies,Wrap Bag,10/18/2011
4763,8/20/2009,Not Specified,31,349.43,Regular Air,7.19,Heather Kirkland,Home Office,Office Supplies,Small Box,8/23/2009
4764,8/20/2009,Not Specified,3,58.33,Regular Air,11.25,Heather Kirkland,Home Office,Office Supplies,Small Box,8/21/2009
4765,8/20/2009,Not Specified,47,10377.22,Delivery Truck,28.66,Heather Kirkland,Home Office,Office Supplies,Jumbo Drum,8/22/2009
4772,6/14/2010,Critical,14,140.66,Regular Air,4.39,Doug Bickford,Corporate,Office Supplies,Wrap Bag,6/17/2010
4773,6/14/2010,Critical,5,42.89,Regular Air,8.37,Doug Bickford,Corporate,Office Supplies,Small Pack,6/15/2010
4774,6/14/2010,Critical,48,226.5,Regular Air,4.62,Doug Bickford,Corporate,Technology,Small Pack,6/16/2010
4775,6/14/2010,Critical,13,438.93,Express Air,5.5,Doug Bickford,Corporate,Technology,Small Box,6/16/2010
4777,2/27/2010,Not Specified,31,15251.5,Delivery Truck,69.3,Carlos Daly,Home Office,Technology,Jumbo Drum,2/27/2010
4803,8/15/2009,High,13,34.42,Regular Air,0.5,Toby Braunhardt,Corporate,Office Supplies,Small Box,8/18/2009
4804,8/15/2009,High,26,172.76,Regular Air,0.49,Toby Braunhardt,Corporate,Office Supplies,Small Box,8/16/2009
4805,8/15/2009,High,50,853.162,Regular Air,2.5,Toby Braunhardt,Corporate,Technology,Wrap Bag,8/16/2009
4812,5/14/2011,High,6,35.65,Regular Air,2.99,Cari Schnelling,Home Office,Office Supplies,Small Box,5/15/2011
4820,10/7/2010,Critical,49,199.86,Regular Air,6.89,Thomas Seio,Home Office,Office Supplies,Small Box,10/8/2010
4821,10/7/2010,Critical,18,1888.02,Regular Air,19.99,Thomas Seio,Home Office,Technology,Small Box,10/8/2010
4822,10/7/2010,Critical,27,322.69,Regular Air,6.97,Thomas Seio,Home Office,Office Supplies,Small Box,10/9/2010
4864,10/23/2009,Not Specified,5,22.06,Regular Air,6.27,Brendan Dodson,Corporate,Office Supplies,Small Box,10/24/2009
4865,10/23/2009,Not Specified,19,12616.2,Regular Air,24.49,Brendan Dodson,Corporate,Technology,Large Box,10/25/2009
4929,6/9/2010,Medium,31,148.17,Regular Air,0.7,Charlotte Melton,Home Office,Office Supplies,Wrap Bag,6/11/2010
4957,1/10/2011,Not Specified,39,217.25,Regular Air,1.2,Beth Thompson,Corporate,Office Supplies,Wrap Bag,1/10/2011
4958,1/10/2011,Not Specified,28,5993.74,Delivery Truck,69.64,Beth Thompson,Corporate,Furniture,Jumbo Box,1/12/2011
5031,1/30/2009,Critical,23,361.65,Express Air,8.99,Eugene Barchas,Corporate,Technology,Small Pack,1/30/2009
5048,3/28/2011,Low,45,1038.82,Regular Air,15.1,Michelle Lonsdale,Home Office,Office Supplies,Small Box,3/30/2011
5049,3/28/2011,Low,47,564.39,Regular Air,4.98,Michelle Lonsdale,Home Office,Office Supplies,Small Box,4/1/2011
5074,11/22/2010,Low,6,826.9735,Regular Air,8.99,Grant Carroll,Corporate,Technology,Small Box,11/22/2010
5075,5/30/2011,Not Specified,33,999.226,Regular Air,3.3,Beth Paige,Consumer,Technology,Small Pack,5/31/2011
5138,5/13/2012,High,24,2298.32,Regular Air,19.99,Dorothy Wardle,Corporate,Technology,Small Box,5/14/2012
5139,6/8/2010,Medium,24,1168.15,Express Air,35,Muhammed MacIntyre,Small Business,Office Supplies,Large Box,6/9/2010
5154,11/29/2009,Medium,47,181.78,Regular Air,0.71,Charlotte Melton,Home Office,Office Supplies,Wrap Bag,11/30/2009
5236,9/1/2012,High,46,1184.32,Regular Air,5.89,Muhammed MacIntyre,Small Business,Technology,Small Box,9/1/2012
5275,2/26/2010,Medium,3,71.94,Regular Air,5.99,Claudia Miner,Small Business,Technology,Small Box,2/28/2010
5276,2/26/2010,Medium,10,550.61,Express Air,13.88,Claudia Miner,Small Business,Office Supplies,Small Box,2/27/2010
5277,2/26/2010,Medium,18,1373.11,Regular Air,35,Claudia Miner,Small Business,Office Supplies,Large Box,2/28/2010
5286,5/21/2012,Medium,32,368.18,Regular Air,4.81,Brendan Dodson,Corporate,Office Supplies,Small Box,5/22/2012
5312,11/8/2009,Not Specified,16,224.47,Regular Air,7.59,Dorothy Wardle,Corporate,Office Supplies,Small Pack,11/9/2009
5325,8/27/2010,Medium,1,104.85,Regular Air,52.2,Mike Pelletier,Corporate,Furniture,Medium Box,8/29/2010
5472,8/17/2012,High,47,256,Regular Air,5.66,Edward Hooks,Consumer,Office Supplies,Small Box,8/18/2012
5473,8/17/2012,High,20,6067.76,Delivery Truck,54.12,Edward Hooks,Consumer,Furniture,Jumbo Box,8/18/2012
5559,11/9/2012,High,29,2754.93,Regular Air,39.61,Jamie Kunitz,Corporate,Furniture,Medium Box,11/10/2012
5560,11/9/2012,High,15,19417.55,Regular Air,19.99,Jamie Kunitz,Corporate,Office Supplies,Small Box,11/11/2012
5569,6/2/2011,Critical,40,4842.21,Delivery Truck,70.2,Julia West,Home Office,Furniture,Jumbo Drum,6/2/2011
5598,8/10/2011,High,31,615.58,Regular Air,5.23,Jeremy Lonsdale,Corporate,Office Supplies,Small Box,8/13/2011
5599,8/10/2011,High,41,8387.1,Regular Air,18.06,Jeremy Lonsdale,Corporate,Furniture,Large Box,8/11/2011
5600,8/10/2011,High,6,126.02,Regular Air,6.67,Jeremy Lonsdale,Corporate,Furniture,Small Pack,8/11/2011
5601,8/10/2011,High,30,68.14,Regular Air,0.78,Jeremy Lonsdale,Corporate,Office Supplies,Wrap Bag,8/12/2011
5628,2/27/2009,Low,14,71.47,Regular Air,4.62,Cindy Schnelling,Corporate,Technology,Small Pack,3/6/2009
5659,6/7/2010,Not Specified,10,568.3355,Regular Air,8.99,Heather Kirkland,Home Office,Technology,Small Box,6/8/2010
5662,2/17/2012,Low,38,2157.3085,Regular Air,5.31,Alan Barnes,Corporate,Technology,Small Box,2/19/2012
5675,2/23/2012,Low,26,1363,Delivery Truck,14.19,Hunter Glantz,Corporate,Furniture,Jumbo Drum,2/29/2012
5676,2/23/2012,Low,36,4698.5,Delivery Truck,51.94,Hunter Glantz,Corporate,Furniture,Jumbo Box,2/29/2012
5677,2/23/2012,Low,16,347.47,Regular Air,15.1,Hunter Glantz,Corporate,Office Supplies,Small Box,3/2/2012
5681,10/15/2009,Critical,23,1404.22,Regular Air,14.48,Julia West,Consumer,Furniture,Small Box,10/16/2009
5719,3/13/2009,Critical,3,17.52,Regular Air,5.04,Carlos Daly,Home Office,Office Supplies,Small Box,3/14/2009
5746,3/12/2010,Medium,36,4273.8,Delivery Truck,70.2,Barry French,Consumer,Furniture,Jumbo Drum,3/14/2010
5764,7/7/2009,Low,25,192.18,Regular Air,6.05,Susan Vittorini,Home Office,Office Supplies,Small Box,7/9/2009
5790,11/21/2012,Low,22,483.96,Regular Air,8.99,Carl Jackson,Home Office,Office Supplies,Small Pack,11/23/2012
5791,11/21/2012,Low,10,308.363,Regular Air,0.99,Carl Jackson,Home Office,Technology,Small Pack,11/28/2012
5792,11/21/2012,Low,26,1911.4035,Regular Air,1.25,Carl Jackson,Home Office,Technology,Small Pack,11/28/2012
5802,3/2/2009,Medium,29,862.2,Regular Air,4,Alan Barnes,Corporate,Technology,Small Box,3/3/2009
5805,9/22/2011,High,7,120.03,Regular Air,11.25,Charlotte Melton,Home Office,Office Supplies,Small Box,9/24/2011
5835,7/21/2011,Not Specified,1,18.92,Regular Air,7.19,Beth Thompson,Corporate,Office Supplies,Small Box,7/23/2011
5877,7/13/2009,Not Specified,45,237.28,Express Air,49,Bryan Mills,Small Business,Office Supplies,Large Box,7/15/2009
5944,3/29/2010,High,5,324.55,Regular Air,0.99,Alan Barnes,Corporate,Office Supplies,Small Box,3/29/2010
5945,3/29/2010,High,31,8901.78,Regular Air,24.49,Alan Barnes,Corporate,Furniture,Large Box,4/1/2010
6007,2/6/2010,Low,15,1062.959,Express Air,2.5,Beth Paige,Consumer,Technology,Small Box,2/8/2010
6009,9/12/2012,Low,35,7468.86,Delivery Truck,23.76,Mike Pelletier,Small Business,Furniture,Jumbo Drum,9/19/2012
6029,12/22/2010,Not Specified,12,710.328,Regular Air,5.31,Delfina Latchford,Small Business,Technology,Small Box,12/24/2010
6067,5/30/2009,Critical,4,3510.82,Regular Air,19.99,Susan Vittorini,Home Office,Office Supplies,Small Box,6/1/2009
6082,12/21/2012,Critical,19,281.84,Regular Air,8.4,Dorothy Wardle,Corporate,Office Supplies,Small Box,12/22/2012
6083,12/21/2012,Critical,25,509.52,Regular Air,6.5,Dorothy Wardle,Corporate,Technology,Small Box,12/22/2012
6084,12/21/2012,Critical,10,97.02,Regular Air,1.99,Dorothy Wardle,Corporate,Technology,Small Pack,12/22/2012
6097,2/14/2012,Not Specified,32,225.16,Regular Air,5.2,Susan Vittorini,Home Office,Office Supplies,Small Box,2/16/2012
6103,7/3/2010,Not Specified,20,205.33,Regular Air,6.02,Jamie Kunitz,Corporate,Furniture,Medium Box,7/5/2010
6105,5/16/2011,Critical,17,1368.14,Express Air,19.95,Fred Wasserman,Home Office,Office Supplies,Large Box,5/18/2011
6118,3/7/2010,Medium,42,2475.83,Regular Air,3.99,Doug Bickford,Corporate,Office Supplies,Small Box,3/10/2010
6119,4/27/2009,Not Specified,40,2205.7585,Regular Air,8.99,Fred Wasserman,Home Office,Technology,Small Box,4/28/2009
6125,4/7/2012,High,21,524.2,Regular Air,6.71,Susan Vittorini,Corporate,Office Supplies,Small Box,4/10/2012
6129,12/31/2010,Medium,39,6553.45,Regular Air,19.99,Doug Bickford,Small Business,Office Supplies,Small Box,1/2/2011
6176,2/2/2010,Not Specified,45,497.14,Regular Air,1.39,Claudia Miner,Small Business,Office Supplies,Small Box,2/2/2010
6177,2/2/2010,Not Specified,21,917.39,Express Air,2.99,Claudia Miner,Small Business,Office Supplies,Small Box,2/3/2010
6226,4/15/2012,Not Specified,19,110.67,Regular Air,4.92,Frank Price,Corporate,Office Supplies,Small Box,4/16/2012
6227,4/15/2012,Not Specified,20,1163.123,Regular Air,8.99,Frank Price,Corporate,Technology,Small Box,4/16/2012
6290,5/19/2010,High,48,224.58,Regular Air,5.42,Dorothy Wardle,Corporate,Office Supplies,Small Box,5/20/2010
6291,5/19/2010,High,34,365.77,Regular Air,1.39,Dorothy Wardle,Corporate,Office Supplies,Small Box,5/20/2010
6292,5/19/2010,High,34,16073.03,Delivery Truck,14.7,Dorothy Wardle,Corporate,Technology,Jumbo Drum,5/20/2010
6319,7/27/2009,Not Specified,15,30.68,Regular Air,4.08,Allen Rosenblatt,Small Business,Furniture,Small Pack,7/28/2009
6324,3/31/2009,Not Specified,1,54.077,Express Air,5,Dorothy Wardle,Corporate,Technology,Small Pack,4/2/2009
6330,6/11/2012,Critical,27,899.97,Express Air,19.99,Julia West,Consumer,Furniture,Small Box,6/13/2012
6372,9/1/2010,Not Specified,40,6789.9275,Regular Air,4.2,Ralph Knight,Consumer,Technology,Small Box,9/2/2010
6402,8/9/2012,Critical,5,748.29,Delivery Truck,28.63,Michelle Lonsdale,Corporate,Furniture,Jumbo Drum,8/11/2012
6439,5/7/2010,High,37,2522.21,Regular Air,14.48,Charlotte Melton,Home Office,Furniture,Small Box,5/9/2010
6440,5/7/2010,High,28,4181.82,Regular Air,13.99,Charlotte Melton,Home Office,Technology,Medium Box,5/8/2010
6446,8/25/2011,Medium,39,680.8585,Regular Air,0.99,Allen Rosenblatt,Small Business,Technology,Wrap Bag,8/25/2011
6450,9/21/2010,Critical,20,759.84,Regular Air,1.99,Neola Schneider,Home Office,Technology,Small Pack,9/23/2010
6451,9/21/2010,Critical,19,147.39,Regular Air,5.83,Neola Schneider,Home Office,Office Supplies,Wrap Bag,9/23/2010
6591,6/30/2012,Low,5,294,Regular Air,14.83,Joy Bell,Home Office,Furniture,Small Box,6/30/2012
6603,1/17/2011,Critical,34,216.3,Regular Air,0.5,Monica Federle,Corporate,Office Supplies,Small Box,1/17/2011
6665,10/10/2010,Critical,12,31.6,Regular Air,0.93,Jamie Kunitz,Corporate,Office Supplies,Wrap Bag,10/12/2010
6669,6/9/2011,High,43,154.18,Regular Air,5.47,Susan Vittorini,Corporate,Office Supplies,Small Box,6/11/2011
6670,6/9/2011,High,18,110.31,Regular Air,2.27,Susan Vittorini,Corporate,Office Supplies,Wrap Bag,6/11/2011
